canonical_smiles,MW,AMW
CCOc1ccc2nc(NC(=O)CS(=O)(=O)Nc3nc4ccc(OCC)cc4s3)sc2c1,492.65,9.47403846153846
Cn1c(COc2ccc(C(C)(CCC(=O)[O-])c3ccc(OCc4ccc5ccccc5n4)cc3)cc2)nc2ccccc21.[Na+],593.700999999999,7.81185526315789
Cc1ccccc1Cc1cc(CCC(=O)O)c2c(c1)CC(NS(=O)(=O)c1ccc(Cl)cc1)CC2,498.08,8.03354838709677
CN(C)CCNc1cc(C(=O)NCCCN(C)CCCNC(=O)c2ccc(NCCN(C)C)c3c(O)c4ccccc4nc23)cc2nc3ccccc3c(O)c12,760.049999999999,6.97293577981651
CCOC(=O)C(Cc1csc(C)n1)Nc1nc2cc(C(C)C)ccc2o1,373.52,7.62285714285714
Nc1nc(O)c2ncn(C3CC(O)C(CO)S3)c2n1,283.35,8.8546875
COc1ccc(-c2ncsc2-c2ccc(OC)cc2)cc1,297.4,8.26111111111111
O=C(O)Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,494.689999999999,6.68499999999999
COc1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1,502.6,7.50149253731343
CC(=O)Oc1ccccc1C(=O)OCCCOc1no[n+]([O-])c1-c1ccccc1,398.4,8.47659574468085
CN(C(=O)c1ccc2c(c1)CN(CCc1ccccc1)C(=O)C(CC(=O)O)N2)c1cccc(C(=N)N)c1,499.62,7.56999999999999
O=C(O)CCCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,522.749999999999,6.53437499999999
CC(C)c1ccc(N/C=N/O)cc1,178.26,6.60222222222222
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3-c3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,663.69,8.96878378378378
c1cc(Nc2nccc(-c3ccco3)n2)cc(OCCn2ccnc2)c1,347.41,8.07930232558139
O=C1NCc2c(-c3ccccc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl,501.87,8.96196428571428
ON/C=N/c1ccc(Cc2ccccc2)cc1,226.3,7.29999999999999
CCOC(=O)N1CCC(S(=O)(=O)CCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,476.61,7.81327868852458
CNC(=O)C1CCN(CCOc2ccc(Cc3ccccc3)cc2)CC1,352.52,6.52814814814814
O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1,428.56,7.14266666666666
NC(N)=NCC[C@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CCNC1=O,826.129999999999,6.94226890756302
Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,525.59,8.21234374999999
COC(=O)c1cc2c(cc1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)N3CCOCC3)C1C=C2,441.57,7.00904761904761
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,655.59,9.78492537313432
